id,base_id,names,base_names,phones,base_phones,websites,base_websites,addresses,base_addresses,categories,base_categories,confidence,base_confidence,label,notes
08f2659ae6d6d722036b0a17392a19e5,281474978460809,"{""primary"":""Lennys Grill & Subs""}","{""primary"":""Lennys Grill & Subs""}","[""+19015074298""]","[""9015074298""]","[""https://order.lennys.com/menu/lennys-grill-subs-45/""]","[""http://www.lennys.com/""]","[{""freeform"":""4103 Elvis Presley Blvd"",""locality"":""Memphis"",""postcode"":""38116-5826"",""region"":""TN"",""country"":""US""}]","[{""freeform"":""4103 Elvis Presley Blvd"",""locality"":""Memphis"",""region"":""TN"",""country"":""US"",""postcode"":""38116""}]","{""primary"":""sandwich_shop"",""alternate"":[""restaurant"",""fast_food_restaurant""]}","{""primary"":""sandwich_shop"",""alternate"":[""food"",""restaurant""]}",0.9962614185921548,0.77,,
08f26567197a3b3603beda847a81c35f,1125899911053810,"{""primary"":""KC Solar""}","{""primary"":""KC Solar""}","[""+19135797533""]","[""9135797533""]","[""https://kcsolar.net/""]","[""https://kcsolar.net/""]","[{""freeform"":""8101 College Blvd"",""locality"":""Overland Park"",""postcode"":""66210-1978"",""region"":""KS"",""country"":""US""}]","[{""freeform"":""8101 College Blvd Ste 100"",""locality"":""Overland Park"",""region"":""KS"",""country"":""US"",""postcode"":""66210""}]","{""primary"":""energy_equipment_and_solution"",""alternate"":[""solar_installation"",""home_improvement_store""]}","{""primary"":""energy_equipment_and_solution"",""alternate"":[""solar_installation"",""business_equipment_and_supply"",""business_to_business""]}",0.9763829787234043,0.77,,
08f1f11618c549ae0318404b974f642c,6dc8f8eaa92643661a07b813,"{""primary"":""Praxis Fahima Asseily""}","{""primary"":""Praxis Fahima Asseily für alternative Therapien und Seminare"",""common"":{},""rules"":[]}","[""+4953135573299""]","[""04953 135573299""]","[""http://www.fahealing.de/""]","[""https://fahealing.de""]","[{""freeform"":""Berliner Heerstraße 9"",""locality"":""Braunschweig"",""postcode"":""38104"",""country"":""DE""}]","[{""freeform"":""Berliner Heerstraße 9"",""locality"":""Braunschweig"",""region"":""Niedersachsen"",""country"":""DE"",""postcode"":""38104""}]","{""primary"":""naturopathic_holistic"",""alternate"":[""counseling_and_mental_health"",""health_and_medical""]}","{""primary"":""Health and Medicine > Mental Health Service > Mental Health Clinic"",""alternate"":[]}",0.9097222222222222,1.0,,
08f2e74958751a8003219681a84e0f4e,51ad731b498e17a5c3c1cb07,"{""primary"":""六兵衛そば店""}","{""primary"":""六兵衛"",""common"":{},""rules"":[]}","[""+81485240089""]",[null],,[null],"[{""freeform"":""埼玉県熊谷市末広３丁目１２−３"",""locality"":""熊谷市"",""postcode"":""360-0031"",""country"":""JP""}]","[{""freeform"":""住所\t熊谷市末広3-12-3"",""locality"":""熊谷市"",""country"":""JP""}]","{""primary"":""japanese_restaurant"",""alternate"":[""asian_restaurant"",""restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant"",""alternate"":[]}",0.9544061302681992,1.0,,
08fa81008d232933037806016bb78307,5c16aca367af3a002c82bb64,"{""primary"":""Lava Rapido e Renovadora Auto Brilho""}","{""primary"":""Lava Rápido E Renovadora Auto Brilho"",""common"":{},""rules"":[]}","[""+551129124233""]",[null],,[null],"[{""freeform"":""Rua Costa Barros, 1893"",""locality"":""São Paulo"",""postcode"":""03210-001"",""region"":""SP"",""country"":""BR""}]","[{""freeform"":""Rua Costa Barros 1893"",""locality"":""São Paulo"",""region"":""São Paulo"",""country"":""BR"",""postcode"":""03210-001""}]","{""primary"":""auto_detailing"",""alternate"":[""automobile_leasing"",""automotive_parts_and_accessories""]}","{""primary"":""Business and Professional Services > Automotive Service > Car Wash and Detail"",""alternate"":[]}",0.48103896103896104,1.0,,
08f2e644d470871603aabf3e7951fad7,b3acfd7884f740bece064e15,"{""primary"":""あさか英会話""}","{""primary"":""あさか英会話"",""common"":{},""rules"":[]}","[""0534652400""]","[""053-465-2400""]","[""https://e-asakanet.onerank-cms.com/""]","[""http://www.e-asaka.net""]","[{""freeform"":""中区新津町 146-1"",""locality"":""浜松市"",""postcode"":"""",""region"":""静岡県"",""country"":""JP""}]","[{""freeform"":""中区新津町 146-1 ホームズ朝香"",""locality"":""浜松市"",""region"":""静岡県"",""country"":""JP"",""postcode"":""430-0911""}]","{""primary"":""language_school"",""alternate"":[""specialty_school"",""education""]}","{""primary"":""Community and Government > Education > Language School"",""alternate"":[]}",0.77,1.0,,
08f2f5a300b04c580376f699579ff69c,562949964687863,"{""primary"":""The North Face""}","{""primary"":""THE NORTH FACE (ザ・ノース・フェイス) 北千住マルイ""}","[""+81343765222""]","[""0343765222""]","[""https://www.goldwin.co.jp/tnf/shoplist/?id=0216""]","[""https://www.goldwin.co.jp/tnf/shoplist/""]","[{""freeform"":""東京都足立区千住３丁目９２"",""locality"":""足立区"",""postcode"":""120-0034"",""country"":""JP""}]","[{""freeform"":""千住3-92, 北千住マルイ 5F"",""locality"":""足立区"",""region"":""東京都"",""country"":""JP"",""postcode"":""〒120-8501""}]","{""primary"":""outdoor_gear"",""alternate"":[""sporting_goods""]}","{""primary"":""sports_wear"",""alternate"":[""retail""]}",0.9877528662420382,0.77,,
08f195c3114b564803a190cead6e718d,4ca20a1c542b224be47b13a0,"{""primary"":""Halifax""}","{""primary"":""Halifax"",""common"":{},""rules"":[]}","[""03456003934""]","[""0345 720 3040""]","[""https://www.halifax.co.uk/""]","[""https://branches.halifax.co.uk/solihull/92-high-street""]","[{""freeform"":""1 High Street"",""locality"":""Solihull"",""postcode"":""B91 3SJ"",""region"":"""",""country"":""GB""}]","[{""freeform"":""92 High Street"",""locality"":""Solihull"",""region"":""West Midlands"",""country"":""GB"",""postcode"":""B91 3TA""}]","{""primary"":""bank_credit_union""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}",0.77,1.0,,
08f1f8eb2469d720037b4cd2107fa95a,83335d5195bb84de13441f26,"{""primary"":""Logopädie im Ärztehaus Achtal Birgit Brinkmann & Andrea Dietz""}","{""primary"":""Logopädie im Ärztehaus Achtal Brinkmann Birgit + Dietz Andrea"",""common"":{},""rules"":[]}","[""07515616477""]","[""04975 15616477""]","[""http://www.logopaedienetz-oberschwaben.de/""]",[null],"[{""freeform"":""Ravensburger Str. 4"",""locality"":""Baienfurt"",""postcode"":""88255"",""region"":"""",""country"":""DE""}]","[{""freeform"":""Ravensburger Str. 4"",""locality"":""Baienfurt"",""region"":""Baden-Württemberg"",""country"":""DE"",""postcode"":""88255""}]","{""primary"":""pathologist"",""alternate"":[""doctor"",""health_and_medical""]}",{},0.77,1.0,,
08f1e3605210bbab0346d7383d230943,5cbf7e0a971317002d4d3789,"{""primary"":""Schreinerei Baier Kurt""}","{""primary"":""Schreinerei Kurt Baier"",""common"":{},""rules"":[]}","[""+4999788011994""]","[""09978 8011994""]","[""http://www.schreinerei-baierkurt.de/""]","[""https://www.schreinerei-baierkurt.de""]","[{""freeform"":""Schwarzachstraße 13"",""locality"":""Schönthal"",""postcode"":""93488"",""country"":""DE""}]","[{""freeform"":""Schwarzachstr. 13"",""locality"":""Schönthal"",""region"":""Bayern"",""country"":""DE"",""postcode"":""93488""}]","{""primary"":""carpenter""}","{""primary"":""Retail > Construction Supplies Store"",""alternate"":[]}",0.9828411287205256,1.0,,
08f1fb4084c42340038af719372c4e42,4c39ad3618e72d7fc2911af5,"{""primary"":""Maison du Parc de Themericourt""}","{""primary"":""Maison du Parc"",""common"":{},""rules"":[]}","[""+10134486610""]","[""01 34 48 66 10""]",,[null],"[{""freeform"":""rue du Fléau des Mers"",""postcode"":""95450"",""country"":""FR""}]","[{""freeform"":""Rue du Fléau des Mers"",""locality"":""Théméricourt"",""region"":""Ile-de-France"",""country"":""FR"",""postcode"":""95450""}]","{""primary"":""landmark_and_historical_building"",""alternate"":[""park"",""active_life""]}","{""primary"":""Landmarks and Outdoors > Garden"",""alternate"":[]}",0.6214335421016005,1.0,,
08f1f02c6227230c037ef58b0bc5cee9,5f6a07bc4ea65b43924699ff,"{""primary"":""Friseur Salon \""Zur alten Wache\"" | Inhaberin Kathleen Lindt""}","{""primary"":""Friseur Salon \""Alte Wache\"""",""common"":{},""rules"":[]}","[""045413106""]","[""04945 413106""]","[""https://www.friseur-ratzeburg.de/""]","[""https://www.friseur-ratzeburg.de""]","[{""freeform"":""Herrenstr. 2"",""locality"":""Ratzeburg"",""postcode"":""23909"",""region"":""Schleswig-Holstein"",""country"":""DE""}]","[{""freeform"":""Herrenstr. 2"",""locality"":""Ratzeburg"",""region"":""Schleswig-Holstein"",""country"":""DE"",""postcode"":""23909""}]","{""primary"":""hair_salon"",""alternate"":[""beauty_and_spa""]}","{""primary"":""Business and Professional Services > Health and Beauty Service > Hair Salon"",""alternate"":[]}",0.77,1.0,,
08f446b8930a36ee03d41084b648e15f,562949962497306,"{""primary"":""University Rental""}","{""primary"":""University Rental""}","[""+19365600800""]","[""9365600800""]","[""http://www.universityrentalnac.com/""]","[""https://www.universityrentalnac.com/""]","[{""freeform"":""510 E Main St"",""locality"":""Nacogdoches"",""postcode"":""75961-5216"",""region"":""TX"",""country"":""US""}]","[{""freeform"":""510 E Main St"",""locality"":""Nacogdoches"",""region"":""TX"",""country"":""US"",""postcode"":""75961""}]","{""primary"":""party_supply"",""alternate"":[""wedding_planning"",""custom_clothing""]}","{""primary"":""party_and_event_planning"",""alternate"":[""party_equipment_rental""]}",0.9895134099616858,0.77,,
08f269614b65270a03cda656d6a2aa1f,2251799819345911,"{""primary"":""Solar Guard Utah""}","{""primary"":""Solar Guard Utah""}","[""+18017380378""]","[""8017380378""]","[""http://www.801tint.com/""]","[""http://801tint.com/""]","[{""freeform"":""2550 S Decker Lake Blvd"",""locality"":""West Valley City"",""postcode"":""84119-2066"",""region"":""UT"",""country"":""US""}]","[{""freeform"":""2550 S Decker lake Blvd Ste 1"",""locality"":""Salt Lake City"",""region"":""UT"",""country"":""US"",""postcode"":""84119""}]","{""primary"":""car_window_tinting"",""alternate"":[""windows_installation"",""glass_and_mirror_sales_service""]}","{""primary"":""car_window_tinting"",""alternate"":[""auto_glass_service"",""home_window_tinting"",""automotive""]}",0.9895134099616858,0.77,,
1125899911811999,562949954959565,"{""primary"":""ARCO""}","{""primary"":""ARCO""}","[""7026140521""]","[""7027971906""]","[""https://www.arco.com/en-us/southwest/find-a-station/""]","[""""]","[{""freeform"":""4161 Saint Rose Pkwy"",""locality"":""Henderson"",""region"":""NV"",""country"":""US"",""postcode"":""89044""}]","[{""freeform"":""4161 Saint Rose Pkwy Ste A"",""locality"":""Henderson"",""region"":""NV"",""country"":""US"",""postcode"":""89044""}]","{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""automotive""]}",0.77,0.77,,
08f2a9ed256210710308baf728ff2b94,1125899911530406,"{""primary"":""Family Dollar""}","{""primary"":""Family Dollar""}","[""+19378923037""]","[""9378923037""]","[""https://www.familydollar.com/locations/oh/seaman/25514/""]","[""http://www.familydollar.com/locations/oh/seaman/25514/""]","[{""freeform"":""17330 State Route 247"",""locality"":""Seaman"",""postcode"":""45679-9417"",""region"":""OH"",""country"":""US""}]","[{""freeform"":""17330 State Route 247"",""locality"":""Seaman"",""region"":""OH"",""country"":""US"",""postcode"":""45679""}]","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""retail""]}","{""primary"":""discount_store"",""alternate"":[""retail""]}",0.9962614185921548,0.77,,
08f2b993019165420338c973fb83c826,2251799814065409,"{""primary"":""South Beach Tanning Company""}","{""primary"":""South Beach Tanning Company""}","[""+15856708267""]","[""5856708267""]","[""https://southbeachtanningcompany.com/webster/""]","[""http://www.southbeachtanningcompany.com/""]","[{""freeform"":""2186 Empire Blvd"",""locality"":""Webster"",""postcode"":""14580-2000"",""region"":""NY"",""country"":""US""}]","[{""freeform"":""2186 Empire Blvd"",""locality"":""Webster"",""region"":""NY"",""country"":""US"",""postcode"":""14580""}]","{""primary"":""tanning_salon"",""alternate"":[""beauty_salon""]}","{""primary"":""spray_tanning"",""alternate"":[""tanning_bed"",""tanning_salon"",""beauty_and_spa""]}",0.9962614185921548,0.77,,
1125899909083526,844424932055383,"{""primary"":""Liberty Tax Service""}","{""primary"":""Liberty Tax Service""}","[""2034379128""]","[""2035739035""]","[""https://www.libertytax.com/income-tax-preparation-locations/19874.html""]","[""http://www.libertytax.com/income-tax-preparation-locations/19874.html""]","[{""freeform"":""353 E Main St"",""locality"":""Waterbury"",""region"":""CT"",""country"":""US"",""postcode"":""06702""}]","[{""freeform"":""353 E Main St"",""locality"":""Waterbury"",""region"":""CT"",""country"":""US"",""postcode"":""06702""}]","{""primary"":""tax_services"",""alternate"":[""tax_office""]}","{""primary"":""tax_services"",""alternate"":[""tax_office""]}",0.77,0.77,,
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,"{""primary"":""Action""}","{""primary"":""Action"",""common"":{},""rules"":[]}","[""021130146100""]","[""04921 130146100""]","[""https://www.action.com/de-de/laden/neustadt-bei-coburg/""]","[""https://www.action.com/de-de/laden/neustadt-bei-coburg/""]","[{""freeform"":""Am Lerchenfeld 3"",""locality"":""Neustadt bei Coburg"",""postcode"":""96465"",""region"":""Bavaria"",""country"":""DE""}]","[{""freeform"":""Am Lerchenfeld 3"",""locality"":""Neustadt bei Coburg"",""region"":""Bayern"",""country"":""DE"",""postcode"":""96465""}]","{""primary"":""convenience_store"",""alternate"":[""retail""]}","{""primary"":""Retail"",""alternate"":[]}",0.77,1.0,,
08f8e75a4a34a98303c9ece2827f9d5a,08f8e75a4aa4bb1b038c8e8962dc7158,"{""primary"":""Hotel&Bugalows El Mirador""}","{""primary"":""Hotel & Bungalows El Mirador""}","[""+51994229789""]","[""+51986735403""]",,"[""http://hotel-bungalows-el-mirador.negocio.site/""]","[{""freeform"":""Av. Santa Rosa MZ A10 Lotes 23,24 y 25 Puerto Pachacutec Ventanilla el Callao"",""locality"":""Lima"",""postcode"":""15"",""country"":""PE""}]","[{""freeform"":""Av. Santa Rosa Mz. A10 Lote 23,24,25 AAHH Puerto Pachacutec Ventanilla CALLAO 6"",""locality"":""Ventanilla"",""postcode"":""07071"",""country"":""PE""}]","{""primary"":""beach_resort""}","{""primary"":""hotel""}",0.3941504178272981,0.28671328671328666,,
08f46494a26a8a040329baa37a2b41af,1407374888272599,"{""primary"":""Pieology Pizzeria""}","{""primary"":""Pieology Pizzeria Aina Haina, Honolulu, HI""}","[""+18083771364""]","[""8083771364""]","[""https://order.pieology.com/location/8067/menu?https%3A%2F%2Forder.pieology.com%2Flocation""]","[""https://pieology.com/pizza-near-me/?rest_id=8067""]","[{""freeform"":""820 W Hind Dr"",""locality"":""Honolulu"",""postcode"":""96821-1848"",""region"":""HI"",""country"":""US""}]","[{""freeform"":""820 W Hind Dr"",""locality"":""Honolulu"",""region"":""HI"",""country"":""US"",""postcode"":""96821""}]","{""primary"":""pizza_restaurant"",""alternate"":[""restaurant"",""italian_restaurant""]}","{""primary"":""fast_food_restaurant"",""alternate"":[""pizza_restaurant"",""vegan_restaurant"",""food"",""restaurant""]}",0.9962614185921548,0.77,,
08f1e8081c64bb810386cf12e531f92f,d207fb97e7819170d45a5fa0,"{""primary"":""Il Mestiere Di Viaggiare""}","{""primary"":""Il Mestiere di Viaggiare"",""common"":{},""rules"":[]}","[""+390746760044""]","[""0746 271585""]","[""http://www.ilmestierediviaggiare.it/""]","[""http://www.ilmestierediviaggiare.it""]","[{""freeform"":""Viale dei Flavi, 20a"",""locality"":""Rieti"",""postcode"":""02100"",""region"":""62"",""country"":""IT""}]","[{""freeform"":""Viale dei Flavi 20 a"",""locality"":""Rieti"",""region"":""Rieti"",""country"":""IT"",""postcode"":""02100""}]","{""primary"":""travel_services"",""alternate"":[""tours""]}","{""primary"":""Travel and Transportation > Travel Agency"",""alternate"":[]}",0.9544061302681992,1.0,,
08f2625c01870b210397bb815bdf89ae,1125899910339094,"{""primary"":""Northern Design Co""}","{""primary"":""Northern Design Co""}","[""+12188218481""]","[""2188218481""]","[""http://www.NorthernDesignCoMN.com/""]","[""https://www.northerndesigncomn.com/""]","[{""freeform"":""25832 Woodale Rd"",""locality"":""Nisswa"",""postcode"":""56468-2833"",""region"":""MN"",""country"":""US""}]","[{""freeform"":""25832 Woodale Rd"",""locality"":""Nisswa"",""region"":""MN"",""country"":""US"",""postcode"":""56468""}]","{""primary"":""interior_design""}","{""primary"":""interior_design""}",0.9696941176470588,0.77,,
08f1faa4266f100503bc6f301a284fc8,5cc03430dd84420039bdede0,"{""primary"":""Elektro Mürle GmbH""}","{""primary"":""Elektro Mürle GmbH"",""common"":{},""rules"":[]}","[""+497231979881""]","[""04972 31979881""]","[""http://www.elektro-muerle.de/impressum""]","[""http://www.elektro-muerle.de""]","[{""freeform"":""Oberer Hardweg 8"",""locality"":""Pforzheim"",""postcode"":""75181"",""country"":""DE""}]","[{""freeform"":""Oberer Hardweg 8"",""locality"":""Pforzheim"",""region"":""Baden-Württemberg"",""country"":""DE"",""postcode"":""75181""}]","{""primary"":""electrician"",""alternate"":[""b2b_electronic_equipment""]}","{""primary"":""Retail > Computers and Electronics Retail > Electronics Store"",""alternate"":[""Business and Professional Services > Home Improvement Service > Home Service""]}",0.9918379237288135,1.0,,
08f2830021b2dacd03fc61463e38b4ff,281474978286167,"{""primary"":""Jack in the Box""}","{""primary"":""Jack in the Box""}","[""+17075528307""]","[""7075528307""]","[""https://locations.jackinthebox.com/us/ca/vallejo/1610-lewis-brown-dr?utm_source=Facebook&utm_medium=local&utm_campaign=facebook-local""]","[""http://www.jackinthebox.com/locations/CA/Vallejo/94589/520?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=520""]","[{""freeform"":""1610 Lewis Brown Dr"",""locality"":""Vallejo"",""postcode"":""94589-1917"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""1610 Lewis Brown Dr"",""locality"":""Vallejo"",""region"":""CA"",""country"":""US"",""postcode"":""94589""}]","{""primary"":""fast_food_restaurant"",""alternate"":[""burger_restaurant"",""restaurant""]}","{""primary"":""taco_restaurant"",""alternate"":[""burger_restaurant"",""fast_food_restaurant"",""mexican_restaurant"",""sandwich_shop"",""restaurant""]}",0.9962614185921548,0.77,,
08f1fa5b010ab293030b6022cf9dd0f4,66b026e4cfd040a3944e3855,"{""primary"":""Messing Bedachung und Holzbau UG""}","{""primary"":""Messing Bedachung und Holzbau UG"",""common"":{},""rules"":[]}","[""+4928723070013""]","[""02872 3070013""]","[""http://www.dach-messing.de""]","[""http://www.dach-messing.de""]","[{""freeform"":""Büngerner Allee 7"",""locality"":""Rhede"",""postcode"":""46414"",""country"":""DE""}]","[{""freeform"":""Büngerner Allee 7"",""locality"":""Rhede"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""46414""}]","{""primary"":""roofing"",""alternate"":[""handyman""]}","{""primary"":""Retail > Construction Supplies Store"",""alternate"":[]}",0.28686635944700467,1.0,,
08f1f1257625e93603dc9e5fe8382814,188407dad91247c94875e0f5,"{""primary"":""Kuhlmann Ali Zahnarzt""}","{""primary"":""Kuhlmann Ali Zahnarzt"",""common"":{},""rules"":[]}","[""+492304237900""]","[""04923 04237900""]","[""http://www.praxis-kuhlmann.de""]","[""http://www.praxis-kuhlmann.de""]","[{""freeform"":""Rathausstraße 30"",""locality"":""Schwerte"",""postcode"":""58239"",""country"":""DE""}]","[{""freeform"":""Rathausstr. 30"",""locality"":""Schwerte"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""58239""}]","{""primary"":""dentist"",""alternate"":[""cosmetic_dentist"",""medical_service_organizations""]}","{""primary"":""Health and Medicine > Dentist"",""alternate"":[]}",0.48103896103896104,1.0,,
08f4b756053b1d00038b6c87365b487b,84be0fd0cde6470d4a0402f1,"{""primary"":""いとう電気""}","{""primary"":""いとう電気"",""common"":{},""rules"":[]}","[""+81992593303""]","[""099-259-3303""]","[""http://www.ito-eco.com/""]",[null],"[{""freeform"":""鹿児島県鹿児島市下荒田４丁目２１−２５"",""locality"":""鹿児島市"",""postcode"":""890-0056"",""country"":""JP""}]","[{""freeform"":""下荒田4丁目21-25 1F"",""locality"":""鹿児島市"",""region"":""鹿児島県"",""country"":""JP"",""postcode"":""890-0056""}]","{""primary"":""contractor"",""alternate"":[""home_improvement_store"",""professional_services""]}","{""primary"":""Business and Professional Services > Home Improvement Service > General Contractor"",""alternate"":[]}",0.9467515923566879,1.0,,
08f608e24e051caa038ebb5f04c7c953,5eafb956a30d170008689280,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","[""09426792001""]","[""020 6160 6161""]","[""https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-wagoli-atm-wagoli-pune-13448/Home?utm_source=locator&utm_medium=bing""]","[""https://www.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-banks-wagoli-pune-13448/Home""]","[{""freeform"":""H No 403, Survey No 22, Undri, Wagholi"",""locality"":""Pune"",""postcode"":""412207"",""region"":""Maharashtra"",""country"":""IN""}]","[{""freeform"":""HN 403, Sy No 22, Undri"",""locality"":""Pune"",""region"":""Maharashtra"",""country"":""IN"",""postcode"":""412207""}]","{""primary"":""bank_credit_union"",""alternate"":[""atms""]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.77,1.0,,
08f658a35bc6338303545cf39393f9b7,51eaa284498e9a066921fb20,"{""primary"":""Gala House Bangsaen""}","{""primary"":""Gala House (กาล่า เฮ้าส์)"",""common"":{},""rules"":[]}","[""+66852781122""]","[""085 278 1122""]",,[null],"[{""freeform"":""33/3 Bangsaen Lang Road, Saensuk"",""locality"":""Bang Saen"",""postcode"":""20130"",""country"":""TH""}]","[{""freeform"":""33/3 Bangsaenlang Rd"",""locality"":""Chon Buri"",""region"":""Changwat Chon Buri"",""country"":""TH"",""postcode"":""20130""}]","{""primary"":""thai_restaurant"",""alternate"":[""restaurant"",""cafe""]}","{""primary"":""Dining and Drinking > Restaurant > Italian Restaurant"",""alternate"":[""Dining and Drinking > Cafe, Coffee, and Tea House > Café""]}",0.7927927927927928,1.0,,
08f28308f3a491aa03eaf1cf29d632fd,1125899912832394,"{""primary"":""West County Optometry""}","{""primary"":""West County Optometry""}","[""+15102341730""]","[""5102341730""]","[""http://www.westcountyoptometry.com/""]","[""https://www.westcountyoptometry.com/""]","[{""freeform"":""11780 San Pablo Ave"",""locality"":""El Cerrito"",""postcode"":""94530-1778"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""11780 San Pablo Ave"",""locality"":""El Cerrito"",""region"":""CA"",""country"":""US"",""postcode"":""94530""}]","{""primary"":""optometrist"",""alternate"":[""eyewear_and_optician""]}","{""primary"":""optometrist"",""alternate"":[""health_and_medical"",""retail""]}",0.9962614185921548,0.77,,
08f4455b18292962038cf1d967671225,5a826a47acb00b3ee5234862,"{""primary"":""Andy Allain - Thrivent Financial""}","{""primary"":""Andy Allain - Thrivent"",""common"":{},""rules"":[]}","[""+15042569861""]","[""(504) 256-9861""]","[""https://connect.thrivent.com/andy-allain""]","[""https://connect.thrivent.com/andy-allain?y_source=1_MTU4NzUyODQtNDQwLWxvY2F0aW9uLndlYnNpdGU=""]","[{""freeform"":""2594 Front St"",""locality"":""Slidell"",""postcode"":""70458-3953"",""region"":""LA"",""country"":""US""}]","[{""freeform"":""2594 Front St"",""locality"":""Slidell"",""region"":""LA"",""country"":""US"",""postcode"":""70458""}]","{""primary"":""financial_service"",""alternate"":[""insurance_agency"",""financial_advising""]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service""]}",0.48103896103896104,1.0,,
08f44e9d8278419b0363e49276cd2582,562949955287386,"{""primary"":""Highland Memorial Gardens""}","{""primary"":""Highland Memorial Gardens""}","[""+12054281201""]","[""2054281201""]","[""http://www.highlandmemorialgardens.com/""]","[""""]","[{""freeform"":""3115 18th Ave N"",""locality"":""Bessemer"",""postcode"":""35020-2631"",""region"":""AL"",""country"":""US""}]","[{""freeform"":""3115 18th Ave N"",""locality"":""Bessemer"",""region"":""AL"",""country"":""US"",""postcode"":""35020""}]","{""primary"":""public_service_and_government"",""alternate"":[""funeral_services_and_cemeteries"",""professional_services""]}","{""primary"":""funeral_services_and_cemeteries"",""alternate"":[""cemeteries""]}",0.9962614185921548,0.77,,
08f2a9004a4c8ba203433076acc941f6,281474976787727,"{""primary"":""Clark's Farm Market""}","{""primary"":""Clark's Farm Market""}","[""+19373990748""]","[""9373990748""]","[""http://clarksfarmmarket.com/""]","[""""]","[{""freeform"":""1445 Eagle City Rd"",""locality"":""Springfield"",""postcode"":""45504-4607"",""region"":""OH"",""country"":""US""}]","[{""freeform"":""1445 Eagle City Rd"",""locality"":""Springfield"",""region"":""OH"",""country"":""US"",""postcode"":""45504""}]","{""primary"":""fruits_and_vegetables"",""alternate"":[""shoe_store"",""shopping""]}","{""primary"":""farmers_market"",""alternate"":[""fruits_and_vegetables"",""retail""]}",0.9962614185921548,0.77,,
08f392c926cf25110338549a6c0f5b05,844424934332009,"{""primary"":""Alcampo Supermercado""}","{""primary"":""Alcampo Supermercado""}","[""+34913687857""]","[""913687857""]",,"[""""]","[{""freeform"":""Calle Gil de Jaz, 9"",""locality"":""Oviedo"",""postcode"":""33004"",""country"":""ES""}]","[{""freeform"":""Plaza de América nº 2"",""locality"":""Oviedo"",""region"":""Asturias"",""country"":""ES"",""postcode"":""33005""}]","{""primary"":""supermarket""}","{""primary"":""korean_grocery_store"",""alternate"":[""supermarket"",""food"",""business_to_business"",""retail""]}",0.9962614185921548,0.77,,
08f1e8111ca58604031c657aedfd24f5,6b10222cf9d140c9343ffe1a,"{""primary"":""Istituto Bellezza Maria Santarcangelo""}","{""primary"":""Istituto Bellezza Santarcangelo Maria"",""common"":{},""rules"":[]}","[""+390872715384""]","[""0872 715384""]",,[null],"[{""freeform"":""Via Monsignor Tesauri, 10"",""locality"":""Lanciano"",""postcode"":""66034"",""region"":""65"",""country"":""IT""}]","[{""freeform"":""Via Tesauri 10"",""locality"":""Lanciano"",""region"":""Chieti"",""country"":""IT"",""postcode"":""66034""}]","{""primary"":""beauty_salon"",""alternate"":[""spas""]}","{""primary"":""Business and Professional Services > Health and Beauty Service > Skin Care Clinic"",""alternate"":[]}",0.9645127118644068,1.0,,
08fa8100ae892ba6038bdb6e49bbe7a3,5600432c498effa725bc7507,"{""primary"":""Dias Park""}","{""primary"":""Dias Park Estacionamento"",""common"":{},""rules"":[]}","[""+551123241732""]",[null],,[null],"[{""freeform"":""Rua Guilherme Marconi, 149"",""locality"":""Santo André"",""postcode"":""09020-270"",""region"":""SP"",""country"":""BR""}]","[{""freeform"":""Rua Guilherme Marconi, 149"",""locality"":""Santo André"",""region"":""SP"",""country"":""BR""}]","{""primary"":""automotive_repair"",""alternate"":[""topic_concert_venue""]}","{""primary"":""Travel and Transportation > RV Park"",""alternate"":[]}",0.48103896103896104,1.0,,
